split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
9,Salinas,cae,assemble,20,logistic_regression,0.39640720808565694,0.48776979817908106,0.39640720808565694,0.38843396354925697,experiment_20250524_042720
0,Salinas,cae,assemble,20,neural_network,0.6208816966378519,0.6978501968913885,0.6208816966378519,0.6256837631390967,experiment_20250524_052759
1,Salinas,cae,assemble,20,neural_network,0.42044666129122993,0.560242134181968,0.42044666129122993,0.43251452952405167,experiment_20250524_052759
2,Salinas,cae,assemble,20,neural_network,0.6286260758686644,0.7030804956562913,0.6286260758686644,0.6405817458385897,experiment_20250524_052759
3,Salinas,cae,assemble,20,neural_network,0.45329933057060884,0.594531807889502,0.45329933057060884,0.4748738149473297,experiment_20250524_052759
4,Salinas,cae,assemble,20,neural_network,0.5893416340077632,0.7185304208598674,0.5893416340077632,0.6145634110812374,experiment_20250524_052759
5,Salinas,cae,assemble,20,neural_network,0.6853869376886872,0.7254766638841643,0.6853869376886872,0.6914534486707011,experiment_20250524_052759
6,Salinas,cae,assemble,20,neural_network,0.6116371955221361,0.7010430438047601,0.6116371955221361,0.6205897654929097,experiment_20250524_052759
7,Salinas,cae,assemble,20,neural_network,0.6138123722552458,0.7115328439863003,0.6138123722552458,0.6243604525857459,experiment_20250524_052759
8,Salinas,cae,assemble,20,neural_network,0.5592079356447711,0.6568592272071809,0.5592079356447711,0.5765814739084989,experiment_20250524_052759
9,Salinas,cae,assemble,20,neural_network,0.623675673648484,0.6841441290312997,0.623675673648484,0.627369972784353,experiment_20250524_052759
0,Salinas,cae,assemble,20,random_forest,0.8477563802058917,0.8558379817779649,0.8477563802058917,0.8420040237577409,experiment_20250524_044045
1,Salinas,cae,assemble,20,random_forest,0.8361679386450149,0.8476578756000137,0.8361679386450149,0.8372763374037591,experiment_20250524_044045
2,Salinas,cae,assemble,20,random_forest,0.8328114159275442,0.8439442329362892,0.8328114159275442,0.8323400739168093,experiment_20250524_044045
3,Salinas,cae,assemble,20,random_forest,0.7618368992480639,0.8386982927326325,0.7618368992480639,0.7282594284891554,experiment_20250524_044045
4,Salinas,cae,assemble,20,random_forest,0.8272984680005251,0.871234512959235,0.8272984680005251,0.8239875184313283,experiment_20250524_044045
5,Salinas,cae,assemble,20,random_forest,0.8421684261846275,0.8633060206010688,0.8421684261846275,0.8414246439504137,experiment_20250524_044045
6,Salinas,cae,assemble,20,random_forest,0.7977835699150556,0.8746069870405128,0.7977835699150556,0.7818499547277653,experiment_20250524_044045
7,Salinas,cae,assemble,20,random_forest,0.8053029308631326,0.8744664516121146,0.8053029308631326,0.7935151635250564,experiment_20250524_044045
8,Salinas,cae,assemble,20,random_forest,0.8417746441898404,0.8575884298885074,0.8417746441898404,0.8408274868891978,experiment_20250524_044045
9,Salinas,cae,assemble,20,random_forest,0.8548444561120591,0.8799659172220998,0.8548444561120591,0.8553189482662077,experiment_20250524_044045
0,Salinas,cae,assemble,5,logistic_regression,0.8369367511110277,0.8320031871964162,0.8369367511110277,0.8211326351192513,experiment_20250523_231007
1,Salinas,cae,assemble,5,logistic_regression,0.8137411164657128,0.829830719289494,0.8137411164657128,0.8157054299106715,experiment_20250523_231007
2,Salinas,cae,assemble,5,logistic_regression,0.8162350690993643,0.8356067835604715,0.8162350690993643,0.8141585230213386,experiment_20250523_231007
3,Salinas,cae,assemble,5,logistic_regression,0.7707438729396764,0.8636228204781207,0.7707438729396764,0.7166359485452547,experiment_20250523_231007
