split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
6,Botswana,cae,supervised,50,random_forest,0.9803767660910518,0.9806724407304239,0.9803767660910518,0.9803509389016709,experiment_20250329_002315
7,Botswana,cae,supervised,50,random_forest,0.9748822605965463,0.975565719164103,0.9748822605965463,0.9748444676451273,experiment_20250329_002315
8,Botswana,cae,supervised,50,random_forest,0.9807692307692307,0.9814750961295238,0.9807692307692307,0.9807993495811562,experiment_20250329_002315
9,Botswana,cae,supervised,50,random_forest,0.9776295133437991,0.9782507766615489,0.9776295133437991,0.9775862417309734,experiment_20250329_002315
0,Botswana,cae,supervised,5,logistic_regression,0.8744113029827315,0.887019957411574,0.8744113029827315,0.8660395036576017,experiment_20250329_002431
1,Botswana,cae,supervised,5,logistic_regression,0.8936420722135008,0.900786849682514,0.8936420722135008,0.8921611327589745,experiment_20250329_002431
2,Botswana,cae,supervised,5,logistic_regression,0.8638147566718996,0.8858142504022583,0.8638147566718996,0.8538939280082246,experiment_20250329_002431
3,Botswana,cae,supervised,5,logistic_regression,0.9226844583987441,0.9322601155752099,0.9226844583987441,0.9200549608602134,experiment_20250329_002431
4,Botswana,cae,supervised,5,logistic_regression,0.9124803767660911,0.9250776642679844,0.9124803767660911,0.9111231404709711,experiment_20250329_002431
5,Botswana,cae,supervised,5,logistic_regression,0.9266091051805337,0.9299882393716159,0.9266091051805337,0.925242354933785,experiment_20250329_002431
6,Botswana,cae,supervised,5,logistic_regression,0.9105180533751962,0.9138600931413171,0.9105180533751962,0.9078043414658082,experiment_20250329_002431
7,Botswana,cae,supervised,5,logistic_regression,0.9042386185243328,0.915328630620276,0.9042386185243328,0.8998373009982168,experiment_20250329_002431
8,Botswana,cae,supervised,5,logistic_regression,0.9113029827315542,0.9162807065423381,0.9113029827315542,0.9093421891509813,experiment_20250329_002431
9,Botswana,cae,supervised,5,logistic_regression,0.8971742543171115,0.900355948523719,0.8971742543171115,0.8911628689360372,experiment_20250329_002431
0,Botswana,cae,supervised,5,neural_network,0.8861852433281004,0.8998655637761964,0.8861852433281004,0.8762493271922613,experiment_20250329_002514
1,Botswana,cae,supervised,5,neural_network,0.8736263736263736,0.8840479422377145,0.8736263736263736,0.8721430721886397,experiment_20250329_002514
