split_index,dataset,embedding_type,method,labelled_samples,model,accuracy,precision,recall,f1,experiment_id
4,KSC,cae,assemble,20,logistic_regression,0.8855514141635606,0.8852800299766983,0.8855514141635606,0.8807726336006076,experiment_20250525_004054
5,KSC,cae,assemble,20,logistic_regression,0.8783161587371191,0.8859730039592324,0.8783161587371191,0.8776985680299892,experiment_20250525_004054
6,KSC,cae,assemble,20,logistic_regression,0.8662573996930498,0.8651561227535614,0.8662573996930498,0.8621747994872643,experiment_20250525_004054
7,KSC,cae,assemble,20,logistic_regression,0.8868669151501863,0.8885472452198873,0.8868669151501863,0.879940283862005,experiment_20250525_004054
8,KSC,cae,assemble,20,logistic_regression,0.8675729006796755,0.8672178639046053,0.8675729006796755,0.8626710017590341,experiment_20250525_004054
9,KSC,cae,assemble,20,logistic_regression,0.8750274062705548,0.8778392812725682,0.8750274062705548,0.8746641551051165,experiment_20250525_004054
0,KSC,cae,assemble,20,neural_network,0.8188993641745231,0.824111959703013,0.8188993641745231,0.8183365303867443,experiment_20250525_010540
1,KSC,cae,assemble,20,neural_network,0.8349046261784696,0.8435716836433806,0.8349046261784696,0.8352115111323821,experiment_20250525_010540
2,KSC,cae,assemble,20,neural_network,0.8327121245340934,0.8372200052974912,0.8327121245340934,0.8287681922751099,experiment_20250525_010540
3,KSC,cae,assemble,20,neural_network,0.8182416136812103,0.8382577085141524,0.8182416136812103,0.8141899291118853,experiment_20250525_010540
4,KSC,cae,assemble,20,neural_network,0.8316158737119053,0.8388393467255539,0.8316158737119053,0.8217208084921499,experiment_20250525_010540
5,KSC,cae,assemble,20,neural_network,0.8309581232185924,0.8345142833641982,0.8309581232185924,0.8247571623107434,experiment_20250525_010540
6,KSC,cae,assemble,20,neural_network,0.8235036176277132,0.8206362335602059,0.8235036176277132,0.8071326663486164,experiment_20250525_010540
7,KSC,cae,assemble,20,neural_network,0.848059636044727,0.8545763514062962,0.848059636044727,0.8343851678254361,experiment_20250525_010540
